planet_ID,star_distance,star_mass_kg,star_radius_m,star_temperature,planet_mass_kg,planet_orbital_period,planet_distance,planet_surface_gravity
train30269,240.707,1.6901483900933434e+30,563517000.0,4985.0,1.0251746046884823e+26,3.185315,0.0401372056962038,7.648258197374382
train30270,831.842,1.7696847849212654e+30,598302000.0,5441.0,2.382903502648167e+25,5.15448442,0.056177109665238034,6.680191159548705
train30271,152.601,1.5708437978514603e+30,709614000.0,4928.0,5.422176760707817e+26,4.32419,0.048023238475144954,12.416442621338282
train30272,1020.72,2.3264395487167196e+30,904410000.0,6174.0,3.0896368501606276e+26,27.4029,0.18745579566594725,5.261434027611547
train30273,803.776,2.1673667590608758e+30,786140999.9999999,6089.0,1.0507463339568139e+27,37.3229493,0.2249565814575461,9.826336936615151
train30274,108.199,2.1872508577678563e+30,932238000.0,4962.28,3.087440632709441e+25,8.24958,0.08248811040730943,11.083935142813914
train30275,790.663,2.4059759435446416e+30,1147905000.0,6090.0,3.6157030795358447e+25,3.89713,0.05164928177015824,11.189972107897367
train30276,490.488,2.1673667590608758e+30,786140999.9999999,6010.0,2.222672966127909e+26,15.3787546,0.12456485066802492,11.02655254550196
train30277,197.932,1.908873475870129e+30,612216000.0,5507.0,4.797212917725458e+26,22.779878,0.1551543327748715,8.174605211715757
train30278,2257.32,1.829337081042207e+30,667872000.0,5847.0,5.140480011065778e+25,5.326718,0.058059725819346174,12.18412101131249
train30279,512.0,1.3322346133676942e+30,466119000.0,4699.0,4.907836195989158e+25,12.718092,0.09331371435088213,19.162446568543118
train30280,284.876,1.8889893771631484e+30,647001000.0,5652.0,2.861771156655515e+25,6.4215,0.06647190023139814,12.936451932472709
train30281,446.821,2.107714462939934e+30,827883000.0,5977.0,2.7117391741667084e+25,7.810253,0.07855694595123672,8.825881909070347
train30282,293.499,1.2725823172467527e+30,431334000.0,4508.0,2.9682115401745007e+25,5.931194,0.0552663324705998,7.140647709848276
train30283,1337.61,1.9287575745771094e+30,619173000.0,5699.0,1.710676795158912e+26,44.347,0.24273886100171613,6.834457919093462
train30284,630.785,2.067946265525973e+30,716571000.0,5582.0,7.466639569111124e+25,4.22538451,0.051827608733471094,7.222375450080838
train30285,321.296,2.0878303642329535e+30,1189647000.0,5430.0,5.109142239930214e+26,3.5951,0.04668488760114418,12.432309728213328
train30286,108.199,2.1872508577678563e+30,932238000.0,4962.28,6.527822217272827e+25,12.4032,0.10825782412690449,9.550553512548664
train30287,335.307,1.0737413301769476e+30,354807000.0,3914.0,2.3293030605853615e+25,12.28,0.08483389335433902,13.899065476943447
train30288,1104.64,2.2667872525957778e+30,1252260000.0,6171.0,3.518301521635637e+25,5.374943,0.06273695368847251,13.503543066909396
train30289,630.785,2.067946265525973e+30,716571000.0,5582.0,3.708097152616398e+25,4.22538451,0.051827608733471094,7.384100034189473
train30290,1023.9,2.107714462939934e+30,813969000.0,6031.0,3.6769686267457406e+25,44.552169,0.25079589537901087,8.449961493386187
train30291,680.54,1.988409870698051e+30,876582000.0,5877.0,9.662850285565384e+25,23.78319931,0.16186492537423527,9.286878671597927
train30292,403.964,1.988409870698051e+30,674829000.0,5704.0,2.7630999711249384e+25,8.269648,0.08003818845798585,16.84419322675637
train30293,980.035,2.0480621668189925e+30,723528000.0,5895.0,1.0420646880495073e+26,11.36112327,0.09989240992585866,15.949719198062601
train30294,689.814,1.749800686214285e+30,640044000.0,5776.0,1.2286377285537811e+27,21.347262,0.1443316507311758,5.58180607099603
train30295,880.895,2.4855123383725636e+30,1349658000.0,5944.0,4.58336164004315e+25,16.10467749,0.13445509385181376,8.852133069492897
train30296,799.008,1.988409870698051e+30,827883000.0,6078.0,4.920317522836123e+25,35.86619949,0.21286102099580217,9.70369571987498
train30297,590.268,1.869105278456168e+30,716571000.0,5706.0,3.790558303230362e+25,21.06080055,0.14621719082396004,13.386489396192985
train30298,187.234,1.8889893771631484e+30,619173000.0,5673.0,6.648372335473384e+25,13.621832,0.10974147236976682,18.565172331837502
train30299,1276.29,2.2667872525957778e+30,758313000.0,6310.0,1.375886320007913e+28,10.08740044,0.09545390334890641,113.78051637938005
train30300,304.645,2.1474826603538953e+30,1036593000.0,5825.0,5.423328737548463e+25,12.8159,0.10997143520840233,5.85039657709496
train30301,207.49,1.5509596991444798e+30,535689000.0,5150.0,9.828443576965977e+25,2.9444256,0.037011597050759355,7.430572353320793
train30302,246.353,1.988409870698051e+30,716571000.0,5460.0,8.086296736400207e+25,8.80381,0.08344871918019886,11.152334784012155
train30303,900.678,2.1673667590608758e+30,772227000.0000001,5980.0,5.357710466349739e+26,5.4042722,0.06203063265258093,8.167614217792977
train30304,151.068,2.3463236474237e+30,751356000.0,5640.0,2.7807889863715843e+26,2.07276,0.03362269979154189,5.1779196820561015
train30305,1009.1,2.2667872525957778e+30,800054999.9999999,6335.0,5.859217356730012e+25,50.697494,0.2800690897400587,7.610018335581321
train30306,2013.27,2.067946265525973e+30,737442000.0,5866.0,3.3323519955593407e+25,8.10501635,0.08001159801935603,8.59969739131239
train30307,456.064,1.6503801926793823e+30,869625000.0,5793.0,4.344217547835196e+27,11.89307,0.0958358314989038,17.289801285659554
train30308,991.336,1.789568883628246e+30,598302000.0,5440.0,1.6666133668595035e+25,21.81293494,0.14752404331514324,9.057331011272266
train30309,272.36,1.829337081042207e+30,681786000.0,5620.0,3.930485979340134e+25,19.3044,0.1369849058152403,6.834105041360154
train30310,440.089,1.94864167328409e+30,723528000.0,5449.0,5.813773689678125e+25,4.2180278,0.05075212350599319,11.239042352399487
train30311,1201.4,2.2866713513027586e+30,848754000.0,6035.0,2.995937577229902e+25,4.51436633,0.0560105340122331,9.599313316746581
train30312,938.168,1.6106119952654213e+30,535689000.0,5102.0,2.28989763741842e+26,3.75574426,0.04408236797851695,4.992686078091512
train30313,825.883,2.028178068112012e+30,660915000.0,6036.0,5.458259538647835e+25,29.4557991,0.18791141568033026,13.297175144662136
train30314,891.092,1.869105278456168e+30,653958000.0,5560.0,4.7201803929059355e+25,30.826557,0.1884944351417162,20.49418587785228
train30315,122.881,1.988409870698051e+30,709614000.0,5690.0,2.9479605054021397e+25,16.2385,0.12550754681296408,11.542240430508064
train30316,1107.0,1.789568883628246e+30,598302000.0,5442.0,4.844536472577203e+26,5.71668872,0.060415693857867186,6.32833129893514
train30317,784.56,1.6304960939724016e+30,542646000.0,5108.0,5.625882348672817e+26,11.3910025,0.09274385631345754,7.978747185266566
train30318,477.992,2.1275985616469148e+30,1266174000.0,5904.34,2.446717062875734e+25,49.3568,0.2693592062403599,10.600730465361394
train30319,948.781,2.3264395487167196e+30,1015722000.0,6067.0,3.0443346856098618e+26,25.262887,0.1775646493342769,8.49978496910924
train30320,197.572,1.6106119952654213e+30,1015722000.0,5754.0,6.191092003946584e+26,3.24406,0.03998159903622211,16.07094908843585
train30321,1278.96,2.1474826603538953e+30,772227000.0000001,5985.0,4.9854328182053347e+26,6.77408868,0.07189208372870243,6.888682176823364
train30322,1141.08,2.6445851280284077e+30,1050507000.0,6174.0,2.724819974514362e+26,23.44971004,0.17633888865237704,7.2873494227792825
train30323,948.781,2.3264395487167196e+30,1015722000.0,6067.0,9.669525245874186e+25,25.262887,0.1775646493342769,4.799456750236802
train30324,965.56,2.3264395487167196e+30,925281000.0,6117.0,3.173878851788879e+25,47.318218,0.26980714238200715,10.579911000395686
train30325,336.267,2.6843533254423687e+30,1064421000.0,6255.0,7.009791214048372e+26,5.857487,0.0702896497978029,4.515326548529741
train30326,1368.83,3.002498904754057e+30,1287045000.0,6826.0,7.1332579402492655e+25,4.13962966,0.05789031021950234,10.675924858285029
train30327,1458.59,2.0480621668189925e+30,723528000.0,5803.0,7.605818503688185e+26,4.59725385,0.054649219803367156,10.150785347415352
train30328,305.792,1.5708437978514603e+30,507861000.0,4931.0,2.6386592308764823e+27,5.75622988,0.05811305201284526,49.50295315378695
train30329,61.8736,1.411771008195616e+30,473076000.00000006,4599.0,2.404248232520556e+26,7.7485,0.06837076547373612,8.07762922931192
train30330,211.43,2.1872508577678563e+30,737442000.0,5994.0,4.861074511537806e+27,9.398977,0.08998232022295756,59.989373865955
train30331,1519.25,2.0480621668189925e+30,723528000.0,5839.0,8.622796642251487e+25,8.0472642,0.07937501419263182,4.584498502760651
train30332,1038.35,2.0480621668189925e+30,765270000.0000001,5840.0,1.9582691446473885e+25,54.4092333,0.28381371607985056,12.68208091296287
train30333,871.096,2.823542016391232e+30,1287045000.0,6501.0,9.103555524688105e+25,126.5569992,0.5545313815218628,22.33858100024164
train30334,922.255,1.6901483900933434e+30,605259000.0,5420.0,3.7636929304773135e+25,2.52400994,0.03436947647677983,9.29094946841855
train30335,53.6089,1.829337081042207e+30,653958000.0,5427.0,9.595131466584191e+26,28.58059,0.17794370825225922,8.367958928073069
train30336,764.889,1.8889893771631484e+30,695700000.0,5440.0,4.4302146813418626e+26,1.9000693,0.02951617410955569,10.792816886248286
train30337,980.138,1.8094529823352264e+30,556560000.0,5571.0,6.673477129045795e+26,5.349555,0.058013820901262336,9.039412827263162
train30338,392.872,1.908873475870129e+30,681786000.0,5748.0,9.790301130325768e+25,12.400047,0.10343762326023534,9.347425056223733
train30339,402.915,1.7696847849212654e+30,570474000.0,5060.0,4.119342534583257e+26,1.921036,0.029093294668130595,7.682082484340227
train30340,1054.87,1.9685257719910705e+30,681786000.0,5771.0,5.579726543975693e+26,8.67900242,0.08238171693442425,5.37969692909812
train30341,1063.09,1.710032488800324e+30,570474000.0,5264.0,7.947216157473043e+25,4.99678284,0.05440001696494735,14.681268524186603
train30342,228.327,1.5708437978514603e+30,486989999.99999994,5044.0,3.107396626869862e+27,14.1330314,0.10576414935563651,21.743675133393953
train30343,64.5978,1.7299165875073044e+30,612216000.0,5660.0,6.913254235897466e+26,6.203449,0.06308137183933861,10.07147952120025
train30344,492.167,2.4059759435446416e+30,841797000.0,6063.0,3.168823285460921e+26,14.155185,0.12204258306331629,5.125006385479373
train30345,1427.08,2.0082939694050315e+30,793097999.9999999,5942.0,3.338288684361964e+26,13.81019974,0.11303501570493943,10.1190836753309
train30346,771.494,1.8094529823352264e+30,605259000.0,5461.0,7.476255827886667e+26,9.97683705,0.08789853117875962,9.199378181180482
train30347,809.897,1.988409870698051e+30,695700000.0,5792.0,1.941062061561566e+26,4.02582254,0.04953083534764509,11.195527433106623
train30348,1151.51,1.5111915017305188e+30,500904000.0,4881.0,2.5396957609991264e+27,15.37563332,0.11044153667890408,16.198918806885253
train30349,1068.33,1.6304960939724016e+30,577431000.0,5040.0,2.3998358868183665e+25,4.0144463,0.04627299612360057,9.036622419816892
train30350,385.231,1.6304960939724016e+30,570474000.0,5243.0,8.130465406871892e+27,10.04156,0.08526640977116527,74.43176794415189
train30351,231.161,3.2212239905308427e+30,1001808000.0,6400.0,2.8496590321598794e+25,1.84683,0.03460154728659517,16.32532852791269
train30352,372.632,2.6247010293214275e+30,1106163000.0,6202.0,7.618660181993229e+26,6.180235,0.07230481251094438,4.632716575945986
train30353,1072.3,2.067946265525973e+30,876582000.0,6474.0,5.913661847570881e+27,75.2,0.3532880177083964,55.85205624211705
train30354,110.567,1.5907278965584408e+30,528732000.0,5212.9,5.747317197544619e+25,7.4500177,0.06930652113218881,6.255318864755911
train30355,1664.64,2.4059759435446416e+30,848754000.0,6340.0,4.126659038898295e+26,42.6318,0.2545209122084115,8.55386020051619
train30356,1002.02,2.922962509926135e+30,1495755000.0,6228.0,1.0131534876119174e+26,56.6449279,0.328235612072786,6.872788193461363
train30357,1919.19,1.988409870698051e+30,688743000.0,5765.0,4.3330428165065315e+26,28.5057189,0.18263915950242196,6.498605458413848
train30358,606.128,1.7696847849212654e+30,1196604000.0,5250.0,1.3237812159024411e+26,5.628466,0.05957022877599019,9.355658780339265
train30359,945.454,2.4855123383725636e+30,973979999.9999999,6319.0,6.101832276454173e+26,5.79180156,0.0679962592609281,6.071328894221092
train30360,1097.97,2.1673667590608758e+30,709614000.0,6089.0,5.347516013317211e+26,52.814973,0.2835433341231373,12.284952304208124
train30361,956.859,1.988409870698051e+30,869625000.0,6492.3,3.4261413536804204e+26,26.136,0.17237144224272705,9.1286075238651
train30362,890.758,2.1673667590608758e+30,800054999.9999999,5888.0,7.453727643436657e+25,10.945723,0.09929888440584601,8.325990151340772
train30363,845.97,2.1474826603538953e+30,800054999.9999999,5886.0,4.350877231194539e+25,9.024389,0.08704136463354087,13.521505537197575
train30364,935.446,1.749800686214285e+30,653958000.0,5600.0,6.570703166989144e+26,12.162701,0.09919432172105107,11.047789268413698
train30365,211.416,1.3322346133676942e+30,556560000.0,5750.0,5.6067448119165056e+25,3.76483,0.041447125456980184,11.384302973253835
train30366,1144.86,2.1872508577678563e+30,716571000.0,5779.0,4.478472453821739e+25,48.648,0.26924446854443096,9.559949801444521
train30367,46.0851,8.351321456931814e+29,292194000.0,3514.0,2.9864299196502416e+25,1.977143,0.023089492402781905,18.82383411152032
train30368,944.465,1.869105278456168e+30,633087000.0,5538.0,4.847005922170638e+25,3.5827463,0.04489099412696387,7.8902740897689805
train30369,787.07,2.3264395487167196e+30,1036593000.0,5786.0,3.86359356348178e+25,22.714613,0.16541367721485892,12.711693335924712
train30370,575.581,1.8094529823352264e+30,563517000.0,5367.0,2.387253043208426e+25,13.0729,0.10525296154499343,8.112280715741678
train30371,403.513,1.5509596991444798e+30,514818000.0,4870.0,4.841089284126146e+26,5.06416,0.05313031381268182,6.502459077876852
train30372,95.1274,1.829337081042207e+30,626130000.0,5450.0,6.720133563117668e+26,5.6057,0.0600696467733882,5.962033325089423
train30373,646.346,1.908873475870129e+30,737442000.0,5663.0,2.339766981932621e+26,22.6845,0.15472094866521385,15.903042209634945
train30374,218.562,1.869105278456168e+30,598302000.0,5544.0,1.4311728702822156e+26,9.28716,0.0847104789841103,9.806658733980148
train30375,999.64,1.710032488800324e+30,570474000.0,5337.0,8.175495091172392e+25,31.0571618,0.18389922313245866,7.7103799534735735
train30376,1530.3,2.0878303642329535e+30,744399000.0,5925.0,7.400036383704633e+25,28.2274184,0.18442357701953574,3.7201969471678904
train30377,1159.3,1.829337081042207e+30,619173000.0,5507.0,4.268294633317457e+26,21.8635301,0.14883852816763388,6.305832824209468
train30378,679.761,2.1474826603538953e+30,1154862000.0,5542.0,1.4903383001962272e+26,7.817953,0.07909988578467113,9.264684803035342
train30379,851.87,2.2469031538887973e+30,883539000.0,6081.0,7.38512663106902e+26,83.446393,0.38928747259234886,7.156676114183811
train30380,1373.83,1.869105278456168e+30,591345000.0,5840.0,3.733475040255522e+25,5.88343,0.06248401280888018,12.574843672762468
train30381,490.488,2.1673667590608758e+30,786140999.9999999,6010.0,4.261844648661061e+25,15.3787546,0.12456485066802492,6.528859963164286
train30382,1593.13,1.8492211797491874e+30,619173000.0,5614.0,3.966990286704175e+25,5.03251791,0.056103562174565094,11.208561253648854
train30383,1022.8,2.0082939694050315e+30,695700000.0,5837.0,8.318755936708704e+25,2.16845259,0.03289876890607374,12.693633777346655
train30384,948.781,2.3264395487167196e+30,1015722000.0,6067.0,4.214271450285302e+25,11.476094,0.10492941532221955,12.815865731201606
train30385,390.552,1.749800686214285e+30,556560000.0,5316.0,5.622924747757793e+26,18.39629936,0.1307034658682478,3.4258552401314875
train30386,77.5586,1.372002810781655e+30,486989999.99999994,4285.0,5.731290837312408e+26,0.658524,0.013090915003244092,11.977402384530706
train30387,18.2702,2.1673667590608758e+30,765270000.0000001,6037.0,8.550556948863452e+25,6.2679,0.06847458987262176,8.304177006781755
train30388,657.223,2.3264395487167196e+30,807012000.0,5952.0,3.7810625244861423e+25,3.341815,0.046098782734880196,11.400269169571303
train30389,3347.16,1.6304960939724016e+30,542646000.0,5096.0,6.415440919885905e+26,35.61760587,0.19831413400591935,4.691032622381581
train30390,349.0,1.8094529823352264e+30,584388000.0,5322.0,8.301670408739098e+27,30.99660733,0.18715257475252287,53.92087807245409
train30391,157.963,2.5650487332004857e+30,848754000.0,6040.0,7.191464859179842e+26,10.02165,0.09903650188117283,5.511434734862525
train30392,1073.76,1.94864167328409e+30,674829000.0,5698.0,3.482028903368203e+27,6.88337562,0.0703475385027656,24.623783906852935
train30393,1266.34,2.5849328319074664e+30,1022679000.0,6383.0,8.811343008432656e+25,14.5539759,0.12733314118621342,16.790591033299037
train30394,722.64,1.5708437978514603e+30,514818000.0,4870.0,1.4507567754038859e+28,17.671796,0.12275392607576734,215.55443273320782
train30395,1921.15,1.869105278456168e+30,633087000.0,5633.0,6.059157333671486e+25,3.16635371,0.04134168156980325,11.836302161272323
train30396,1370.79,1.8889893771631484e+30,716571000.0,5885.0,8.22278958249179e+25,6.61833,0.0678233725555293,5.362754921134171
train30397,646.667,1.4913074030235383e+30,493947000.0,4751.0,1.3371885284251936e+27,2.61703254,0.033770104456439964,8.445892812649976
train30398,781.611,2.505396437079544e+30,1022679000.0,6175.0,4.232493154527672e+25,15.170318,0.12954655623316969,14.157488887834573
train30399,1418.77,3.0621512008749986e+30,2233197000.0,6161.0,3.6144101581975624e+25,8.6001536,0.09487467036521129,10.059982021459897
train30400,823.804,2.1275985616469148e+30,848754000.0,5949.0,7.305884295329646e+26,27.014976,0.1802340676898418,5.856196466221688
train30401,1027.45,2.1474826603538953e+30,848754000.0,6050.0,2.826798731665559e+25,21.587475,0.15568557847127165,7.477834206715866
train30402,1025.1,2.067946265525973e+30,876582000.0,5905.0,7.210667343845094e+25,7.1334,0.07348207291696432,9.13054916247378
train30403,843.701,2.2667872525957778e+30,841797000.0,6133.0,9.800275140398638e+25,3.40165668,0.046245325201677484,7.5854566822977985
train30404,348.185,5.090329268987011e+30,1426184999.9999998,6390.0,6.198127941330854e+25,2.69405,0.05183896524537899,7.268063198710269
train30405,413.873,1.749800686214285e+30,584388000.0,5355.0,6.807104513575182e+26,12.2057513,0.09942825167497521,11.755035445809773
train30406,716.797,2.1872508577678563e+30,841797000.0,5948.0,3.029004789400685e+25,31.158799,0.20005862025280818,20.302527869804205
train30407,201.338,1.6702642913863629e+30,556560000.0,4953.0,4.0671170457468955e+26,3.3098443,0.04101449539548827,11.475537852967319
train30408,475.758,1.7696847849212654e+30,605259000.0,5039.0,6.556473651368244e+25,11.3909344,0.09531080490171709,8.273861628261333
train30409,1001.68,1.7696847849212654e+30,591345000.0,5403.0,2.607696094301701e+26,6.53192704,0.06578549094281995,5.015672572285323
train30410,552.798,2.386091844837661e+30,1210518000.0,5923.0,4.900689657638808e+26,13.726976,0.11923842550387316,7.153053418264419
train30411,991.336,1.789568883628246e+30,598302000.0,5440.0,7.355905977281745e+25,21.81293494,0.14752404331514324,6.748382221097636
train30412,651.674,1.869105278456168e+30,702657000.0,5479.0,3.558067959919784e+25,21.2234,0.1469688035071745,7.502230372818397
train30413,912.994,2.6247010293214275e+30,2942811000.0000005,4840.0,6.1226949964035984e+26,21.40239,0.16550281840341727,5.941495164073033
train30414,140.998,1.4913074030235383e+30,486989999.99999994,4675.0,2.884059451437868e+25,3.0927616,0.037747710756687924,8.3705751787081
train30415,364.411,1.5310756004374993e+30,1092249000.0,6900.0,5.18837398495586e+26,2.84938,0.036055350679533436,10.729092530921976
train30416,1494.3,1.908873475870129e+30,598302000.0,5918.0,4.406330484971085e+25,4.44587994,0.05220372170043193,10.737168404343485
train30417,272.909,2.3662077461306806e+30,1050507000.0,6302.0,7.1376901746210295e+25,9.21165,0.09114087083058997,11.7549920992538
train30418,757.791,2.107714462939934e+30,709614000.0,6035.0,5.047541375448539e+25,41.6979976,0.2399668899097505,9.797153742857905
train30419,861.494,1.94864167328409e+30,667872000.0,5723.0,7.523347664709832e+26,15.77979614,0.1223063066765963,5.57970691122961
train30420,321.376,3.0223830034610376e+30,1328787000.0,6670.0,5.745642221239983e+25,2.8717518,0.045465820363444515,14.599108807131241
train30421,927.193,2.1474826603538953e+30,994851000.0,5807.0,6.798091712358968e+25,23.22182,0.16344738970940445,10.980338956034995
train30422,333.042,1.789568883628246e+30,584388000.0,5425.0,4.1121329537369785e+25,4.098503,0.04839534339709021,5.732631214027363
train30423,1366.07,1.94864167328409e+30,619173000.0,5858.0,3.1624864543787677e+25,18.6489525,0.1367154369597588,10.099439060962823
train30424,152.509,1.6702642913863629e+30,521775000.0,5245.0,7.888699785120921e+26,0.36931,0.009505895627697594,5.422962423238582
train30425,300.384,2.0082939694050315e+30,640044000.0,5519.0,3.27363220240185e+25,3.65281514,0.04657628245907914,10.31550149512923
train30426,170.562,2.1275985616469148e+30,807012000.0,5625.0,2.2346570121474893e+25,42.3391,0.24318021700291487,11.552500826853326
train30427,603.53,1.749800686214285e+30,577431000.0,5350.0,5.106077789253336e+25,1.55400393,0.02516333505540998,20.368581713184245
train30428,1344.97,2.2667872525957778e+30,813969000.0,5950.0,3.281808046634029e+25,3.101278,0.04348117955531836,15.15083041942314
train30429,338.522,1.749800686214285e+30,591345000.0,5431.0,4.887998965387286e+25,9.59070716,0.0846643435747779,7.60023510065195
train30430,49.7876,1.1532777250048695e+30,410463000.0,4143.0,2.8699691348556755e+25,3.06785234,0.034461819281763346,12.115219813374498
train30431,632.865,1.829337081042207e+30,619173000.0,5471.0,4.559529701837649e+26,26.7839183,0.1704058832235772,2.9952584550203802
train30432,839.255,1.7696847849212654e+30,591345000.0,5455.0,7.072051193097716e+26,8.50699658,0.07845490041456853,5.552094727162433
train30433,252.596,1.3918869094886355e+30,431334000.0,4402.71,6.444665306154003e+26,5.608352,0.05485658361045108,5.997899951958311
train30434,39.0341,1.4913074030235383e+30,507861000.0,4813.0,6.60643767119166e+25,29.625,0.1702544851061172,5.113586949428665
train30435,642.051,1.5310756004374993e+30,493947000.0,4739.0,1.1607396623390033e+27,1.97376093,0.028227072679851986,4.470133337590081
train30436,1093.08,2.2866713513027586e+30,897453000.0,5750.0,1.238596259633396e+26,1.8555582,0.030963846205332386,8.812527925466947
train30437,814.125,1.908873475870129e+30,647001000.0,5706.0,4.674762935488192e+25,1.84788917,0.02907458953558488,10.451899246601055
train30438,726.346,1.5708437978514603e+30,570474000.0,4922.0,2.490313287013679e+26,2.93535996,0.03709276221670179,9.615748213966741
train30439,560.445,1.372002810781655e+30,486989999.99999994,4786.0,4.966549733617219e+25,2.80012011,0.03435896226295686,10.671134037608047
train30440,574.314,1.908873475870129e+30,626130000.0,5582.0,5.774946186873315e+26,16.87727414,0.1270372786729778,3.46291397561395
train30441,1083.06,1.829337081042207e+30,758313000.0,5854.0,1.3522955428790648e+26,9.488015,0.08531369499632857,4.599702330220997
train30442,137.544,2.9030784112191546e+30,855711000.0,5830.0,9.981347124064294e+25,2.18467,0.03738356802694786,5.183453547762635
train30443,268.357,1.908873475870129e+30,653958000.0,5788.0,7.91636371099924e+25,52.713494,0.27144229242027573,7.763396543319665
train30444,628.257,2.1275985616469148e+30,709614000.0,5777.0,8.77057776664394e+25,1.592851,0.027303433343587022,4.621634100937221
train30445,1519.25,2.0480621668189925e+30,723528000.0,5839.0,6.63224342624928e+26,8.0472642,0.07937501419263182,9.37076485552797
train30446,491.87,1.9287575745771094e+30,779184000.0000001,5500.0,1.1067453764655374e+26,3.00265,0.040324248953364276,7.481596136483692
train30447,1005.43,1.710032488800324e+30,563517000.0,5217.0,5.864579722248464e+26,3.60147201,0.04373126908416618,11.964691841524319
train30448,982.51,2.2270190551818173e+30,834840000.0,6127.0,1.8061443847045625e+25,27.495606,0.18516295623985776,13.288427323471566
train30449,250.121,2.465628239665583e+30,1057464000.0,5720.0,9.56778430631939e+25,1.7100566,0.030069078543375285,11.615309609343111
train30450,1435.44,1.829337081042207e+30,918324000.0,5732.0,1.5213914472758128e+26,49.40926,0.2563150318555971,9.00970320518514
train30451,1432.17,1.9685257719910705e+30,744399000.0,6184.0,1.6380994278805902e+27,25.762294,0.1701534088011588,24.49268300597538
train30452,1037.4,2.306555450009739e+30,1217475000.0,6363.0,7.560379791978563e+25,12.309681,0.1096368198641747,5.046294527935201
train30453,316.819,1.9287575745771094e+30,667872000.0,5850.0,2.810732477259438e+25,30.94191,0.19095361809183825,8.221667532713674
train30454,231.337,1.8492211797491874e+30,577431000.0,5650.0,5.3309631791131725e+26,1.30618581,0.0228281223524126,5.70124304170482
train30455,1091.63,1.7696847849212654e+30,591345000.0,5986.0,2.049924756960606e+25,37.10110092,0.20942431385823193,10.63691581018387
train30456,169.398,1.372002810781655e+30,466119000.0,4690.0,6.410917600127545e+26,5.1857539,0.05181595812646817,3.7920858936203885
train30457,1278.96,2.1474826603538953e+30,772227000.0000001,5985.0,4.527598546554269e+25,6.77408868,0.07189208372870243,11.304332470598554
train30458,808.762,3.280876286651784e+30,1287045000.0,6620.0,2.4182939648991435e+25,14.844387,0.13969324135574077,10.008519518891296
train30459,634.939,2.1275985616469148e+30,834840000.0,5696.0,9.111464243654543e+25,2.46236,0.036503529551908255,11.732297328186725
train30460,605.274,1.710032488800324e+30,570474000.0,5293.0,5.287018237278519e+25,8.30864937,0.07635292389225162,9.113773831175672
train30461,521.054,1.908873475870129e+30,674829000.0,5644.0,2.5438618308462976e+25,23.637604,0.15902495470478645,10.555046301149467
train30462,825.176,1.5907278965584408e+30,528732000.0,5001.0,6.022773817948451e+26,11.08507637,0.09032924004044664,5.520691331662178
train30463,513.011,1.9287575745771094e+30,647001000.0,5346.0,6.318306935957285e+26,2.7667641,0.03818369043804846,7.662814438683485
train30464,403.513,1.5509596991444798e+30,514818000.0,4870.0,3.3978474469526735e+25,5.06416,0.05313031381268182,23.800935754723184
train30465,587.91,1.869105278456168e+30,633087000.0,5527.0,4.227146003873277e+25,11.72012266,0.09892436934264466,11.77114250678323
train30466,1209.4,2.0082939694050315e+30,695700000.0,5835.0,6.935750536599814e+25,4.22162536,0.05129395097733834,12.361510554274677
train30467,200.394,1.6702642913863629e+30,869625000.0,5775.0,5.4197606256382324e+26,5.3518,0.056502228864946,3.852488811378673
train30468,556.006,1.4913074030235383e+30,486989999.99999994,4651.0,3.688194090056824e+25,6.92101021,0.06458118092051159,14.84744854278924
train30469,931.956,1.8889893771631484e+30,647001000.0,5623.0,7.228280468022441e+26,19.5974971,0.1398559160173929,4.075611383347714
train30470,576.503,1.7299165875073044e+30,577431000.0,5310.0,2.3673207236196225e+26,8.0880135,0.07528472995839237,3.5780413272700926
train30471,278.514,2.425860042251622e+30,1022679000.0,6361.0,6.954693206725223e+26,5.026799,0.06136963278983355,3.8746064205952724
train30472,64.5978,1.7299165875073044e+30,612216000.0,5660.0,6.813910544948655e+26,6.203449,0.06308137183933861,15.087680936605835
train30473,39.6345,1.252698218539772e+30,431334000.0,3997.0,8.236365398186905e+25,3.444717,0.03826970517167929,7.312616485319096
train30474,840.0,1.8889893771631484e+30,647001000.0,5743.0,3.138224080224907e+26,19.12947337,0.13762028269965207,3.426263749526135
train30475,321.084,1.411771008195616e+30,667872000.0,5600.0,1.6623868121532122e+25,4.6171,0.04841406377049456,10.048543360221856
train30476,334.967,1.3521187120746747e+30,459162000.0,4742.0,7.878721946063537e+25,7.6188,0.06663973388359197,6.675033284820181
train30477,931.192,2.3662077461306806e+30,960065999.9999999,5839.0,1.0647505034607995e+26,11.13125132,0.10339928772796363,8.738551460159531
train30478,135.047,1.2725823172467527e+30,424377000.0,3927.0,3.8052450741355266e+26,2.3266508,0.029615565510853224,7.939310080788274
train30479,566.85,2.6247010293214275e+30,1287045000.0,6022.0,3.6329760076838512e+25,42.882,0.2630352176396318,16.47113908682995
train30480,1663.74,2.5849328319074664e+30,862668000.0,6572.0,5.209386219631754e+25,29.53910065,0.2041198298352518,8.545442376041356
train30481,609.128,2.6644692267353885e+30,960065999.9999999,6330.0,5.974492655195086e+26,4.43527,0.05824887507573328,7.559264855262353
train30482,703.758,1.988409870698051e+30,695700000.0,5772.0,1.545612095343521e+28,40.6069821,0.2312276207484817,199.3081029638133
