,planet_ID,planet_radius,planet_temp,log_H2O,log_CO2,log_CO,log_CH4,log_NH3
35580,train35581,0.3795458574030938,507.5715545947075,-4.561178617845289,-8.969605102132181,-4.602508932105484,-5.6278927640661145,-6.058399928762125
35581,train35582,1.3982947958396532,595.2830236285936,-7.9551718651054575,-4.608306558781232,-3.1396550075896887,-5.173798601481864,-5.232125496901803
35582,train35583,0.8407022442659514,1012.9929195230624,-7.327978908869499,-5.261823503607353,-5.671278368381548,-6.495042475415763,-4.261209288961731
35583,train35584,0.2270293594770618,1180.2235041595047,-8.89710755559014,-5.052845976017902,-5.598016427266486,-8.660210804890115,-7.266850269764527
35584,train35585,0.16133095143046,1157.147527025943,-8.892342254167302,-6.432431873595578,-3.732796732739239,-3.5303054319559024,-8.661614363712825
35585,train35586,0.6235081208321663,1298.6846710450686,-5.336056307696738,-4.204851187564964,-4.184223357049217,-5.1595477964603775,-5.905701497015348
35586,train35587,0.3679202579993298,843.5537334998018,-6.973454655192629,-5.826603412734257,-5.186510209592489,-7.133649119768633,-4.108775848910944
35587,train35588,0.7024949462577597,1031.940121208894,-8.293579847576108,-4.491929159618668,-5.6278167695600105,-6.249455142291297,-4.423848459551543
35588,train35589,0.1335689734289308,1150.6962551574693,-7.292880808171144,-8.096075374736694,-3.156120772052298,-8.137066318407982,-4.20145503357139
35589,train35590,1.6649015878249391,578.2935630564565,-7.920185571882041,-6.932745290121776,-4.917411683229023,-4.940482328949446,-6.431785230692937
35590,train35591,0.5287820616773262,940.545819156044,-6.367911336356652,-8.796142405706231,-3.4670851224143493,-6.038254327421216,-8.999433317174693
35591,train35592,0.7316027579210214,1195.888612738533,-6.49533948128848,-6.445438183638112,-3.553640165564074,-8.337536666107296,-4.425676809714424
35592,train35593,0.4770885510303755,625.9171369967994,-8.280977157004447,-6.589723381758598,-5.399393075013895,-3.296493421998409,-8.71013493220127
35593,train35594,0.6383223893715174,632.2688350909059,-7.223802268275332,-7.655061033973351,-3.3357476742748564,-5.979275145740114,-7.893420667737521
35594,train35595,0.2296993214531108,683.8941993081759,-6.571577766153784,-7.816916541192329,-3.593380697869791,-4.697776424354712,-7.165682672029461
35595,train35596,0.8670799444726335,917.8937333662416,-3.069688839616393,-5.91239366782599,-5.923170436794734,-6.798673142257607,-8.358126501427494
35596,train35597,0.2064402472462654,1106.1794917079185,-8.754070159802216,-7.941773031876242,-5.627257975016777,-6.593519746399273,-6.127798347749987
35597,train35598,1.7859180743019991,1094.247627253152,-3.573004956649469,-7.296968467865335,-4.021443282956461,-6.168154231917729,-8.062531868730224
35598,train35599,1.033332225871922,888.1049752618948,-6.554000169765992,-5.355979260639154,-4.822771546933783,-8.764731786590453,-7.055119437057206
35599,train35600,1.0427234998317878,788.7579236963967,-6.63264840429145,-4.923917881782187,-3.686354575920276,-4.1779811182871445,-7.9338882641237936
35600,train35601,0.6091109828661797,1787.1134900016605,-3.673760295115555,-4.402579750301666,-4.838544362517394,-4.32971549398137,-4.567906921124609
35601,train35602,0.9534676605329664,814.4452453073371,-4.107085622642987,-6.441824902226562,-3.996729493469085,-7.341067772179219,-5.446683324440457
35602,train35603,0.2674328316798056,695.9821988621982,-3.199760486397097,-6.413617701142723,-4.739527932039864,-7.683560318908134,-4.934283853584797
35603,train35604,0.2020284992167639,772.7561022855166,-5.836590738104625,-4.706914642021412,-4.554168587940809,-8.516948250949449,-5.8296307603435285
35604,train35605,1.0115569724578233,869.3442521845819,-8.719004824295391,-6.064077173205527,-5.743241018067872,-3.597522517453025,-6.356921870971476
35605,train35606,0.3042933947294319,1500.8582442537945,-5.691897278365543,-5.027094414610083,-3.478515548657051,-7.517205912113556,-8.593447064422792
35606,train35607,1.164484997146256,1566.8682691556803,-4.841427868482951,-6.9013466815883815,-5.533660048014799,-5.47103647158942,-8.726567214816729
35607,train35608,0.1505079555217876,1095.9344179718585,-6.37952281216757,-7.432089293302689,-4.067054627463923,-7.001805038222918,-5.8899135070506325
35608,train35609,0.377512951910771,1651.648859652939,-3.942940942560077,-6.134205416517313,-4.435551180777166,-4.347279178740116,-7.258041173030639
35609,train35610,0.2200397740836525,1129.4577411494884,-6.288671120034629,-8.72166757995811,-4.995711910800424,-5.11996049988617,-6.263302657529952
35610,train35611,0.3790411768461341,825.641939265379,-7.290420534862666,-7.434824685673352,-4.387392193242383,-6.89200573788162,-6.384097980268199
35611,train35612,0.1732197266541477,767.2327604413886,-6.110284452991965,-5.521115904014668,-5.226976111251484,-8.633376005709914,-4.02243674152023
35612,train35613,0.221906220512646,1010.2737304757428,-5.815465975445432,-6.490607811601972,-5.267355508696569,-8.89852576739122,-6.988364342313488
35613,train35614,1.1345227151181798,991.8512819777028,-6.988524695908497,-4.314020254485241,-5.1459748368264,-6.909565224758251,-6.585347576663482
35614,train35615,1.2269710097406574,1253.2502906558136,-3.0137812038589686,-4.543221619493348,-4.247682419700513,-5.985315516592648,-7.909241616635497
35615,train35616,1.0434147371046694,1412.513345199989,-8.094190988612185,-7.365218721279099,-4.934383813800131,-4.566325401711336,-4.611930294050316
35616,train35617,1.216159744649476,1237.8758976468846,-7.329274901741605,-4.095585400431542,-3.394379746165492,-4.315976893305052,-7.815372544676183
35617,train35618,0.133895972367433,1389.1257168967918,-3.9460866283228224,-5.898914972960009,-5.948552877001987,-5.0886836939445415,-4.367661968727389
35618,train35619,0.1439651901285546,663.462532197452,-8.044385763117447,-7.146299874799917,-5.156191243733432,-3.1257331651685494,-6.8892933918147845
35619,train35620,0.8956554458330171,661.2575761431788,-3.7831249370044766,-7.095495523674909,-3.635297646223438,-4.293454703265647,-6.9764066506197455
35620,train35621,1.3510604559954789,762.5063032008103,-6.26282267303107,-6.981462958268331,-3.917285646394285,-3.223410130626915,-6.142007498155959
35621,train35622,0.42283418740517,666.0964468101769,-4.426099859692217,-6.261130518814916,-4.311380441354726,-7.7615998065574034,-4.207177187186688
35622,train35623,1.208851909052849,1051.403529187937,-4.681140058938955,-4.162291395090149,-4.99310376578325,-4.233388926610459,-6.530788030231505
35623,train35624,0.6567910965698055,2406.0626143293434,-4.61979417618326,-5.440951406085652,-3.5244169753482324,-7.767586945124664,-4.528856309580944
35624,train35625,0.5246536564980968,711.5565581421324,-6.217912890998687,-6.5466967880740885,-3.3760401200488723,-8.907698115511376,-5.529089735720345
35625,train35626,1.1247633341853995,557.5997962921197,-5.800531334370534,-5.447726912547257,-4.984767785498211,-3.4170573239772635,-5.996003468399197
35626,train35627,0.2452777673808089,629.923080655389,-8.367202235579256,-4.916163347803762,-5.8857670890295,-7.461218227506621,-8.48771468096673
35627,train35628,0.8234706978807746,564.0585663745119,-3.087076615704076,-4.53631680408292,-5.342962379021037,-8.939120891397959,-5.474496214928479
35628,train35629,1.39127359148992,567.1764236415893,-4.895477097274715,-8.783676286556428,-3.576543437834188,-3.997691384494965,-6.359254318158891
35629,train35630,1.0209296113666102,1412.7027216496194,-6.674063964032757,-7.237456270844373,-4.071424775781691,-3.72040336667558,-6.360912790713494
35630,train35631,0.1562913696864498,523.1707468973607,-3.4666586343597032,-8.723923630109704,-4.447330510580709,-3.1121750582629524,-8.061695844663921
35631,train35632,0.1605655982573179,568.8927784059559,-3.9266485691312383,-4.800937573213043,-3.796892310865619,-8.21184935994259,-4.539393534833383
35632,train35633,1.3355704393790326,639.1075875926095,-8.462911397193068,-6.9951828756006265,-4.439788734399578,-3.237012047660249,-5.730731070542958
35633,train35634,1.2267394259647286,1223.06235297673,-3.3358473563733675,-8.08859808563822,-3.947817607934208,-8.210838689472723,-8.052283717850939
35634,train35635,0.2553899402362812,987.7156634856368,-7.446447146314585,-5.974061949221997,-3.243051468928108,-6.783401909879661,-7.650844927121971
35635,train35636,0.1967732173726339,1255.1861878004606,-5.513665069602638,-4.7325259302708655,-5.636646712410802,-3.0273440198157218,-7.657826132741389
35636,train35637,1.2291283723876552,802.4977195515957,-3.1295480890722835,-5.587377912944897,-5.393592145066865,-6.94880371772696,-7.795996287905033
35637,train35638,0.2028114622253942,849.8183418023668,-8.792570855271991,-4.399845283561513,-5.829129073829495,-8.095008874449153,-5.597880198641489
35638,train35639,0.2886329495045697,586.8340877150451,-6.757755020506442,-4.652480467603765,-3.3577747054657574,-4.649712942400722,-8.302178497117447
35639,train35640,0.9165213978273966,1380.5144189248124,-5.360109868870716,-5.652165742431299,-4.087383515589176,-5.42667668110253,-7.952566139013073
35640,train35641,1.1356068709847036,524.8066183799855,-5.3748225686345,-5.175404178388838,-4.084389118229699,-4.240127583819235,-7.495104170956221
35641,train35642,0.2646917665899674,623.871639386572,-4.164838709089201,-5.426729161710275,-5.525967438717587,-7.45882758854265,-6.308391195591526
35642,train35643,1.142042805443026,923.8403175158048,-5.678028214267015,-7.501898160186382,-3.487289162410276,-4.791217924865608,-8.6604489140487
35643,train35644,0.3912406666149096,1309.7915721745894,-6.938098291003573,-6.466620287059008,-4.174982263566415,-8.149388836880027,-6.700768207705295
35644,train35645,1.3900200809359042,1463.9658787549288,-3.2074207931270795,-8.927053723505434,-5.078709780924106,-8.208938624420412,-5.269001354680765
35645,train35646,0.1788558228612062,830.3945944553087,-5.738351235438895,-8.851972538353792,-5.268438101680892,-7.098177860874882,-8.099941304091134
35646,train35647,0.2889076732123469,949.3668251137708,-8.849689618099031,-5.032111417715933,-5.215564094067541,-5.842746949036292,-4.852364267802289
35647,train35648,0.7240746289563791,1595.1012117748685,-6.723879674346002,-7.8053123844539645,-3.7953412058156055,-6.504682277752482,-5.05204054422657
35648,train35649,0.3013013210072674,942.7088953207556,-7.074830796138751,-8.220805012281298,-3.3915145707522,-5.100438256756026,-5.479905980713449
35649,train35650,1.1222409496754435,991.7601467794294,-5.622021940086425,-8.313483894435727,-3.9176078908735903,-8.67968152472278,-8.780392909478616
35650,train35651,0.3078717997882563,1371.6112037787295,-8.050146692026816,-5.090862809580284,-4.934214360585286,-6.647944401149383,-6.127311828454195
35651,train35652,1.2988474747617629,940.7949964040824,-6.997116251958355,-5.839967755346899,-3.03889733572216,-4.7120381998187,-5.083135069105832
35652,train35653,0.1578082407296647,1022.2112157031182,-4.8195350531671295,-8.36734937536482,-4.241392315502964,-3.936419571766297,-6.744120316620155
35653,train35654,0.3676609611358699,559.2386889433715,-8.881031907644136,-5.434547706873175,-3.0569083097477177,-4.333903975731327,-7.508169037549676
35654,train35655,0.1881704382000882,532.5951663472521,-5.272218724656646,-4.026703797619566,-3.922424817801092,-8.066054676604645,-5.849775579167263
35655,train35656,1.7468978428849165,535.2492988188696,-8.201582892659845,-4.482271791439921,-4.784829766303573,-6.227514362002136,-6.770725744681881
35656,train35657,0.3658853217220501,1455.5420321331442,-8.131842449705644,-5.309013353910112,-3.7727351925338746,-4.971118374855245,-4.298311131247854
35657,train35658,1.1351953658492786,725.6432967477499,-3.489297729327812,-4.3309935694357495,-4.545804535787532,-8.843249809987142,-4.330415782149361
35658,train35659,1.216839466807225,685.6879256138693,-3.755284207871496,-8.828206002566807,-3.356237257502751,-8.240557743704324,-4.058614492460874
35659,train35660,0.1409229892441012,884.4281968068742,-5.905873068584439,-4.163450156650883,-4.5495923234599625,-7.65892139095208,-4.096274485904055
35660,train35661,1.5369017868940889,2717.036879735147,-4.356569341938081,-4.486189353248724,-4.348853367629509,-3.344712833147834,-6.413020739488818
35661,train35662,0.4806988280778574,557.8214074130574,-6.025674972052726,-7.889068361235461,-5.130580865219748,-4.258288992638749,-5.055067752081724
35662,train35663,0.9285248990787228,656.004455999388,-6.548858414325859,-7.575587113671755,-3.7488186872304734,-6.880535832449868,-5.600083510523135
35663,train35664,0.1393685125668645,556.7208869537866,-3.762606590171922,-6.025657873818599,-3.203242767212205,-3.2426161316184494,-6.956032012145396
35664,train35665,0.2673177651922179,990.773340453866,-6.680797524326808,-4.7500176650187225,-3.088895397457589,-4.353129792368573,-6.110957070071802
35665,train35666,0.235146207988211,1299.116454189701,-4.014937930196816,-6.77173596142277,-4.691453538402586,-8.835551206424988,-8.804329407246007
35666,train35667,1.2836224097327873,1663.088286492563,-3.449591216642677,-6.625733196641622,-5.694640482188801,-6.981950461929378,-7.953939822666991
35667,train35668,1.4549744258625028,852.647008751896,-7.014212321147938,-7.083874118558974,-3.001672553046392,-5.248274942743345,-4.876373949454404
35668,train35669,0.409736035730328,1331.0923592655977,-7.158645326324011,-6.8354155175654014,-4.681760559285744,-8.269180722639916,-4.789454698444283
35669,train35670,0.7200220089098,1923.335755327931,-8.164205266766903,-7.390144519741222,-3.58918769594848,-6.203705696493296,-5.079863929691084
35670,train35671,0.269195005635263,591.59055218669,-5.51970909791086,-7.171676073635425,-4.753080151749619,-6.927676042582495,-4.684355505256844
35671,train35672,0.9920374056615352,1249.87849483419,-8.003682914690875,-5.429971957308171,-4.662464879468178,-6.116513501878742,-5.973079931010436
35672,train35673,1.227585393859864,807.461177324458,-5.921041245787512,-4.740673616022857,-5.992421384584838,-4.962202783853218,-5.210782843330412
35673,train35674,0.9893054125470556,575.515190862463,-7.58871069616713,-7.133671437692623,-4.495121800566181,-3.31206027207785,-6.051769370801956
35674,train35675,0.8722491734181046,640.0467483046035,-8.643171212699947,-8.025481238726773,-5.616537672076166,-6.188242241797326,-8.576181538464722
35675,train35676,1.581917697554832,860.2098241944061,-6.566334908898049,-5.111418649111693,-3.0694912441590434,-3.67201875251174,-5.658346881228828
35676,train35677,2.23354301374925,1517.226892685288,-7.127934610892826,-7.602146465063525,-3.425383643113983,-3.706688955063173,-6.191414601188156
35677,train35678,1.5260727294594807,2025.9017693727249,-6.709169032166913,-5.201617733183551,-4.998632216126291,-7.199496485119525,-5.3435627161608
35678,train35679,0.9782685628432036,771.5907784177293,-8.395325645972807,-4.300121826188395,-5.089755954401528,-6.46258689246332,-7.284761656490938
35679,train35680,0.2180799463554131,672.9733847743967,-3.4802235265440284,-5.992527569675598,-5.290006938757691,-8.129641272428145,-7.174892670827411
35680,train35681,1.1592988370599846,1374.7041524360695,-3.949163181231903,-7.674534884384651,-5.504607077816542,-4.193064360482731,-5.607775915380852
35681,train35682,1.4957999169742249,697.5308071132888,-4.648803915039323,-5.377335119129359,-4.139188335182594,-6.125330634463823,-6.903048045461688
35682,train35683,0.9558370838795875,1079.3269365987237,-5.21740062043149,-8.99874541154889,-3.646713496317361,-8.088760670646488,-7.27577569592461
35683,train35684,0.3369361176210566,1671.2453693648497,-7.814603021423784,-6.827842753557425,-5.021739594706006,-3.624835458071852,-4.842622266769915
35684,train35685,1.220374546293339,547.7414880270896,-4.942531947373444,-4.69186462657109,-4.618269698179406,-5.732623052843655,-6.469360178497244
35685,train35686,0.529788714225569,705.7884965818782,-4.445066601771929,-4.716153534481173,-3.5913123657736667,-6.913569507210651,-7.355819961368249
35686,train35687,1.115197931409935,607.3602142554575,-7.547186450805658,-5.896839022190005,-4.367193717582131,-6.061964341466239,-5.269835771791247
35687,train35688,0.5860229063371335,1596.7985533631447,-3.4537971381900583,-5.270966201898483,-3.932897162904117,-5.715383838256596,-7.26107419392997
35688,train35689,0.4991785784170257,1021.2371825833776,-3.719588746719172,-7.432257411537149,-5.86998690640545,-7.068386763599369,-6.8870050172031725
35689,train35690,0.8938827073897732,539.9673485692921,-7.473856395962857,-4.936912615428368,-3.84661456251384,-3.114269370266719,-6.608131095100188
35690,train35691,0.1532427585719504,831.0809671827845,-5.38492148085661,-6.86016147108005,-3.462029005482329,-5.048616071216436,-4.454982693488573
35691,train35692,1.1914742210815763,729.8764599115602,-7.345690387839269,-8.012620593387194,-4.660897611793294,-3.658847777090429,-6.742989707224023
35692,train35693,1.0260762054445154,1587.8326606132755,-3.381489446546656,-6.126557296161597,-3.0808804769217426,-8.545368207446915,-5.443562046981238
35693,train35694,1.0091091420252891,842.0948213730122,-8.486742920899594,-6.380890452763329,-3.109899479726535,-8.593026733821883,-7.5156661836735
35694,train35695,0.7078511357751515,653.2846858853965,-5.345831020332429,-7.826168678333147,-5.787561273253896,-8.700025552197204,-7.791484309729225
35695,train35696,0.8830415629819344,762.6346577162972,-3.101081049186715,-7.905663709441018,-5.398642722957004,-3.951312871751343,-4.858047446705358
35696,train35697,0.2500087335577725,1066.919734265898,-3.5563492966719004,-7.946185447997951,-4.344157231940627,-7.875475662606557,-7.477038345467616
35697,train35698,0.1453693045026942,1245.0476206871035,-3.45917389334534,-6.7541673271908085,-3.653285588280294,-3.858245116340889,-5.490160081275636
35698,train35699,1.1317336408059664,1021.3610915402264,-4.71900337799368,-8.721271384807956,-5.373938827433542,-5.077749103442183,-5.455462528092848
35699,train35700,0.5753587208071904,954.1875682265982,-5.333643064255895,-7.93602769043102,-3.842838547710521,-6.239200011318397,-5.157658933022232
35700,train35701,1.0210222404323557,1052.3702233079264,-8.951050270991377,-8.026674899293257,-5.231508048691672,-7.791838083106362,-5.064560416114626
35701,train35702,0.3003839915125694,889.4501823400758,-8.731134745599185,-4.72452230952798,-5.59253931788502,-5.161935299602622,-5.672633164961244
35702,train35703,0.3062653475647294,506.4093134540096,-7.054284334053178,-4.61159070939077,-5.472936473633386,-7.688924994687496,-5.018603912589711
35703,train35704,1.1008493645474375,1411.7316146550656,-6.4927901077109205,-8.142438997168739,-5.00447481641505,-3.1992759582612207,-4.048033523928195
35704,train35705,0.4340550422959335,777.339810907098,-5.921441692105342,-7.884858597455868,-3.462832126851068,-7.342440203394296,-7.8239747110052384
35705,train35706,0.9133206933051764,1007.6021443064748,-8.416392170043585,-6.547655440534883,-4.935861867926553,-4.468178335290908,-5.0559391267391565
35706,train35707,0.2221617015834822,968.551098738682,-7.908804013891604,-5.6166962189664815,-5.104475345815092,-5.941789266034775,-6.777054265879881
35707,train35708,1.4450094158485982,879.2738672322497,-5.990427461940242,-6.251316636494795,-4.603377975564114,-6.626209343649739,-4.447220480935072
35708,train35709,0.1902699199893094,833.7377053016377,-4.147675492276138,-8.60289144331567,-3.9753372349325216,-3.6546305657632256,-5.970243096965853
35709,train35710,1.1455498142218217,1237.5613594941972,-5.727515752230404,-8.482101283371595,-5.576985898707187,-3.009805182051662,-5.909245372450492
35710,train35711,0.2678897586069133,1244.7576217273777,-4.641144732514293,-5.2107117889574095,-5.252990714507082,-4.335101958831412,-5.781022013252103
35711,train35712,1.2472754062361295,881.7610672117387,-7.319134215558994,-4.396671539280424,-4.807538371464606,-4.948877559936064,-4.248630876942178
35712,train35713,0.6043387864218169,1412.9595048289011,-7.542336462077674,-4.397101701547763,-5.195746201947813,-4.605669086535528,-6.573863683261905
35713,train35714,0.1560752867005241,971.6243168846715,-3.388112086796625,-6.271139801467715,-4.53207534489532,-6.921586509644257,-7.124148424583899
35714,train35715,0.1349694081763936,1087.7360061010677,-3.649822329652694,-6.255489464659766,-4.267688864340426,-6.52532589037565,-6.305873886671154
35715,train35716,0.2416734572266224,1573.5091041079177,-4.579897459942371,-8.84390526107606,-3.634071779833096,-4.078005451504224,-5.379221088871635
35716,train35717,1.3663040263036186,664.783668340409,-5.085127478353993,-7.765164960984928,-3.603605823188041,-6.949701257727571,-6.736148911577463
35717,train35718,0.9361690590271252,1061.489906058258,-4.577326580811591,-8.51789661221224,-4.975187860809299,-7.021905244559314,-6.332695058918818
35718,train35719,0.2909304079460065,1378.7150812499194,-6.053095942281862,-6.077050118725019,-4.909966878605852,-5.086408002140029,-4.019889920061915
35719,train35720,0.5250193476824313,1368.1408402353316,-8.427108160840255,-4.140714666255616,-4.214842171030759,-6.668626991100319,-5.8748406307164025
35720,train35721,1.4929836356220414,909.7748182954584,-4.499734731398841,-4.425468815400202,-5.607244195173715,-8.516776717279562,-5.193167314334261
35721,train35722,0.3279156767500591,958.2898101647984,-6.559645865623973,-8.185472224493532,-3.695399374281645,-3.1980376618731814,-6.8910308542814445
35722,train35723,0.1410678358627944,1896.7572570380455,-4.161573287287693,-6.741984505590416,-5.575793832754232,-4.473985639279992,-6.746101830018983
35723,train35724,1.329914349799849,893.8738881496188,-8.679190178860406,-5.034168786846656,-4.95624119855699,-7.678059425152901,-6.714867160358318
35724,train35725,1.2503570253673235,1819.079017113596,-3.4604103954883625,-4.499458178736662,-4.708072368909271,-4.5385900156305095,-5.764165065186315
35725,train35726,1.1542984891988928,636.4866148394904,-8.791239042726009,-6.127970898790309,-4.478882829974879,-6.026401873245858,-5.748468538333091
35726,train35727,0.843495918761006,800.4356507849255,-3.2583024259118067,-6.004679416579943,-5.593018512161715,-4.032171929979811,-4.961850502605018
35727,train35728,1.2273430232590292,761.8045407839526,-4.915708926310157,-6.342900536879015,-3.400214407288177,-7.271978741969935,-8.443545765357744
35728,train35729,0.216034982188715,853.9002894783847,-8.156675273140955,-7.616439458873731,-3.8843323323943273,-7.452088660025204,-8.37991421778147
35729,train35730,1.456213351018911,1096.3814111300555,-5.312835610935014,-5.114346645279802,-3.3167813787646176,-5.191490816930942,-8.414389384302405
35730,train35731,0.3652707967237564,588.7237209386016,-8.234516454267718,-7.283111713089015,-3.605770769336849,-6.42085283537429,-8.488266820247976
35731,train35732,0.555165827053905,1734.7586985215298,-4.282411451993914,-4.286183355584632,-5.238806304722122,-7.273713018343234,-6.421721566061915
35732,train35733,1.3207677496217818,678.6477863917305,-6.838203311548308,-7.903134577836018,-5.721470948500749,-5.309567635150918,-7.727411383488512
35733,train35734,1.232929007713337,1555.0070616949388,-4.733768078041088,-6.259423241421301,-5.909970729561495,-3.051275830677048,-6.285623830694145
35734,train35735,1.2266893535438064,883.7672452705596,-5.176342082290499,-4.805004741382673,-5.760683280038588,-4.086737194831979,-8.884271548372286
35735,train35736,0.2632004048230995,1510.0808382152163,-3.766772490660357,-4.202004625375027,-3.2871434287362207,-8.138091851569037,-5.060594762068862
35736,train35737,0.2354054463214769,916.969498181541,-8.834465486720138,-6.1376923288759855,-5.75901500283604,-6.677588078347504,-7.90351709462066
35737,train35738,0.699131774409826,1435.6740434862984,-4.993022491829707,-4.417019182732213,-4.489706861262731,-7.68580540204536,-4.466741080048473
35738,train35739,0.2075054183199728,978.0671985748486,-5.935807370934018,-7.340846464145688,-5.740151051182686,-3.3138463124447144,-4.232451650531752
35739,train35740,0.4473836753178169,732.8545168365025,-3.830918450757288,-7.286420394499649,-5.874222813977684,-7.140111992518401,-7.248804555569951
35740,train35741,1.2539762993669987,1547.166369711662,-4.7516972758763485,-4.579502170933488,-5.29717288558831,-4.672983957480493,-8.624594202114249
35741,train35742,0.2399456879369532,889.7713272444826,-4.668218084151906,-6.848102241265044,-3.162649793205693,-4.878771405522169,-6.375169278003232
35742,train35743,0.2366242929286182,698.7183758264744,-3.0361385903014755,-7.695103843005922,-3.346448663490643,-3.888825418323515,-4.011630029513981
35743,train35744,1.3265641441900564,1110.7693871949714,-6.007046150182321,-8.521468862887117,-3.065449545017189,-3.311915756205829,-7.409220406683595
35744,train35745,0.4523750138608662,1571.7647911224826,-8.471405134937715,-7.731720078228657,-3.992959686152919,-5.1392916655316085,-4.199248694492428
35745,train35746,0.4804062487163262,583.6837678098645,-8.308244624800205,-7.0262734028857805,-5.733401570810067,-5.325101595465558,-5.129553564028044
35746,train35747,1.0333024157688824,1013.0393712092994,-8.075507825764479,-4.788834377382501,-4.687587867800806,-5.808196948295384,-8.379883630990257
35747,train35748,0.8202793695715288,590.2266174936813,-8.41472262331098,-6.752589656679862,-4.079635432410024,-7.42088759357978,-5.471031557080359
35748,train35749,0.3801538431577937,930.046321615355,-4.825073510924637,-7.312407257079493,-5.04992310086902,-3.62074701341928,-4.610339045935231
35749,train35750,0.450867240953728,1079.2253816980003,-3.546925874424801,-6.202898575128025,-4.46023055344696,-5.408635256625514,-5.785003193338328
35750,train35751,0.6408149120211333,549.1172303419829,-5.691834478711224,-8.956537272491516,-5.354831570106492,-4.742818671946624,-5.409567317724488
35751,train35752,1.092053826748372,704.7504629937868,-5.505738337237781,-8.474250531694885,-3.211989849551636,-6.949692205921436,-6.5017009981754335
35752,train35753,1.2837740899051029,1114.3176400257498,-3.860220482598119,-7.592035986459985,-4.381073272102265,-4.902364247577492,-7.916972734667007
35753,train35754,0.5959775090276365,654.8413864403569,-6.332511165500714,-7.813882198377248,-3.329199746291237,-8.30274129467793,-4.732476058850634
35754,train35755,0.2900981875650351,1511.6551373574523,-3.6541047749427062,-6.506756668793532,-4.308403778184392,-6.763336142431853,-7.023932419394127
35755,train35756,0.9200638235732532,913.3186570356723,-4.5625951764236605,-6.500357835545833,-3.3081496190692565,-5.027901810175472,-6.329926860760287
35756,train35757,1.0017961107811937,803.1857983630696,-3.546466088327004,-6.531128077274404,-5.180058313597596,-3.5043832803471195,-8.218324426978178
35757,train35758,0.4584574100226397,1114.9848963273737,-4.161726102265501,-5.135428247031376,-5.678280215415977,-3.679886499591629,-5.683917163090049
35758,train35759,0.7803867558590866,1160.483097995021,-4.224953248955536,-4.693899650948756,-5.032089886862115,-8.521454572192798,-8.811509747912396
35759,train35760,0.9590429855826964,1237.8778524788347,-4.929722487824458,-6.063834916445068,-3.440423413553501,-5.923573830011096,-7.2506181673054675
35760,train35761,0.6462274025231509,1443.6530198090372,-6.274542921036649,-7.039346557730845,-3.613687495473653,-4.014832595568612,-7.382239967800569
35761,train35762,0.1936980054650132,674.093486484945,-7.150947937439672,-4.34470622603336,-3.903312358791062,-7.689510094173107,-6.252644754550747
35762,train35763,1.1052229956560928,889.6861013509458,-8.811081118882656,-6.172808605705104,-5.985447533177539,-8.702197373640578,-4.463491427193195
35763,train35764,0.8334127361698523,577.2919762396616,-3.680933797008653,-5.325926464064123,-5.749234847372023,-3.754882512569655,-6.823813477530351
35764,train35765,0.1410608258229234,833.8488821859471,-3.3118932719749843,-7.022631054378086,-5.7660297810419285,-8.248592094199036,-5.442147084766415
35765,train35766,0.2219639028182789,607.0795166913877,-3.329272622878279,-7.958339738231824,-3.3225754634122304,-7.699325795236453,-5.892819411385887
35766,train35767,0.9167770184194608,883.5427526997743,-3.2335619536039584,-7.608607611206862,-5.434099146184474,-4.308716431700876,-6.020126431040291
35767,train35768,1.2993697202995114,573.067964645556,-4.608167670762351,-4.754348110314727,-3.164542514352713,-4.714529332362585,-8.423418263555698
35768,train35769,0.2284420040395983,1478.0907471916023,-5.699483963940045,-8.890343041006878,-3.6792276391596497,-7.316286752047037,-4.267585242362809
35769,train35770,1.997555004738916,859.4325097102976,-3.1120227573905703,-5.6072615098573095,-3.555165285708505,-6.606441427817499,-8.204948166825083
35770,train35771,0.4924227091574255,1138.408862521459,-3.7790844134544974,-4.169707638400185,-5.443585125623099,-6.090208040092865,-4.090264597985547
35771,train35772,1.2431287086501832,1052.3479806402706,-8.371630086090251,-6.054017189655771,-3.903719346394114,-3.268156063549114,-4.827880306161167
35772,train35773,0.9705941338409834,510.3856888484829,-3.227839981034008,-5.5478505613544815,-4.001680079165191,-5.473988299721942,-4.182247516163679
35773,train35774,0.3691153054742777,750.827531576415,-7.837269479509449,-8.034480775644782,-3.1155724284185253,-7.993938783701281,-4.999772357402855
35774,train35775,0.3866950766561459,1188.645293056971,-7.088901167921912,-6.145389118176766,-4.794780246243197,-3.1036696571994646,-5.117830276249627
35775,train35776,0.2475824744429607,1198.8785249026937,-3.458314459894903,-8.402220800170605,-3.420409443764968,-8.437027702942476,-6.733681163832726
35776,train35777,0.1370034953425178,555.0674250710177,-6.186924437455183,-5.554612258282523,-3.832828879435197,-4.897002397430823,-7.783472905953049
35777,train35778,0.2067932229330857,801.6495933038975,-8.30112648881002,-4.77541419084891,-3.1657079738678995,-7.636451317747712,-8.806228853057192
35778,train35779,0.1644057552162423,984.7610347903684,-6.512622380537902,-5.591065248053195,-5.000995237310127,-8.01436893351755,-7.241434775783351
35779,train35780,0.3199978567834913,887.5398240169113,-7.680068107885464,-8.457972003421322,-5.748996569166438,-3.176103040419706,-5.238198103249398
